true_label,original_sent,noisy_label
0,The EPS improved to EUR0 .38 from EUR0 .27 .,0
2,"A. Le Coq Special was developed for the bicentenary of the company and the trade mark , the brewer said .",2
2,Pertti Ervi is independent from the Company and its major shareholders .,2
2,Each share is entitled to one vote .,2
0,Finnish metal industry solutions supplier Outotec Oyj net profit rose to 50.4 mln euro ( $ 72.5 mln ) for the first nine months of 2007 from 20.1 mln euro ( $ 28.9 mln ) for the same period of 2006 .,0
0,"Sales came in at 241 mln eur , compared with 211.4 mln , and also beating consensus forecasts of 235 mln eur .",0
2,The fair value of CapMan Plc 's own investments on 30 September 2008 amounted to MEUR 59.8 .,2
2,"The platform is based built on Intel s second-generation MID platform , called Moorestown .",2
2,Increase in the number of shares is based on the option rights which were granted to the management of the company under the stock option plan 2006 .,2
2,GyPSii service supports ten different languages including Korean and Russian .,2
2,In 2008 Stockmann earned 3.398 million lats in profit on 48.012 million lats in turnover .,2
2,"The price of the 10,000 kroon par value bonds was 9663,51 kroons in the primary issue .",2
2,Rapala VMC Corporation ( Rapala ) is a Finland-based company engaged in the manufacture and distribution of fishing equipment and accessories .,2
2,The financial statements release will be available after publishing on the Company 's internet pages at www.cargotec.com .,2
1,Talentum 's net sales in September were smaller than expected .,1
0,Construction volumes meanwhile grow at a rate of 10-15 percent annually .,2
0,"Clothing retail chain Sepp+ñl+ñ 's sales increased by 8 % to EUR 155.2 mn , and operating profit rose to EUR 31.1 mn from EUR 17.1 mn in 2004 .",0
1,"Net cash from operating activities was a negative EUR 0.3 mn , compared to EUR 30.9 mn in 2009 .",1
2,"The company said that the operations will be sold to a newly established company , CPS GmbH , where the present management of the plastics business is a co-owner .",2
2,"Simultaneously , his responsibility area is extended from legal affairs to cover also mergers and acquisitions .",2
0,"Ramirent 's net sales in the second quarterended June 30 were EURO 128.7 million about U.S. $ 163 million , a 3.3-percent increase compared with EURO 124.6 million for thesecond quarter last year .",2
2,"treatment products in Usa , Canada , Mexico , Australia and Brazil Today , Global Research & Data Services is going to publish several market analyses about the markets for water treatment products in some selected countries .",2
0,The value of the firm 's forestry holdings increased by SEK 3.6 bn .,0
1,"In Finland 's Hobby Hall 's sales decreased by 10 % , and international sales fell by 19 % .",1
2,All depends on financing .,2
0,"The company 's consolidated operating profit amounted to EUR 15.86 mn , up from EUR 4.14 mn year-on-year .",0
2,The share of the share capital of both above mentioned shareholders remains below 5 % .,2
2,Kemira 's partner in the project is St. Petersburg Water Works .,2
2,The company operates power plants in the Tyumen and Chelyabinsk regions and in the Khanty-Mansi Autonomous District .,2
2,"Elcoteq SE Stock Exchange Announcement February 4 , 2009 at 10.00 am ( EET ) Elcoteq will publish its financial statements bulletin 2008 on Wednesday , February 11 , at 9.00 am ( EET ) .",2
0,"By 14:29 CET on Monday , shares in Bavarian Nordic had climbed 1.21 % to DKK250 on the stock exchange in Copenhagen after having lost 7.41 % in the past month .",2
0,The Department Store Division reported an increase in sales of 4 per cent .,0
0,The actions are expected to deliver annual cost savings of some EUR15-20m .,0
2,The value of the deal was not disclosed .,2
2,"Prothious Engineering ( www.prothious.com ) employs more than 1,000 and has a large portfolio of projects and an annual detailing capacity of more than 100,000 tonnes .",2
0,Sales of security and system packaging increased slightly .,0
0,Cash flow from business operations totalled EUR 0.4 mn compared to a negative EUR 15.5 mn in the first half of 2008 .,0
2,VNH generates annual net sales of about 5 mln eur and employs 21 people .,2
2,Completion of the transaction is subject to a final agreement and a Due Diligence process .,2
2,`` There is no room to modify the share component as we have already indicated . '',2
2,"The inventors are Mukkavilli Krishna Kiran , Sabharwal Ashutosh and Aazhang Behnaam .",2
2,Mr Jortikka is president of the base metal division of Outotec Oyj in Finland and is on the executive committee of Outotec .,2
2,"The selling consortium includes funds managed by OKO Bank 's venture capital unit , Bio Fund Management and Finnish Industry Investment , a government-owned investment group .",2
0,"MegaFon 's subscriber base increased 16.1 % in 2009 to 50.5 million users as of December 31 , while its market share by the number of customers amounted to 24 % as of late 2009 , up from 23 % as of late 2008 , according to TeliaSonera estimates .",0
2,"The mill 's raw material need will increase by 100,000 m3 of wood .",2
2,The beers differ slightly from mainstream beers .,2
2,"The figure includes the change in the fair value of the property portfolio , EUR 26.2 million .",2
1,"Therefore , the company 's 2005 result will remain weaker than that of 2004 .",1
2,"Upon establishment , the plan is directed to approximately 20 persons .",2
2,"Deliveries of Nokia 1112 , Nokia 2310 and Nokia 2610 are expected to start in the second quarter of 2006 .",2
2,Investments are not disclosed .,2
2,The enterprise value of Maritim Food AS has been determined as approximately EUR15m .,2
2,The turbines are expected to be launched by the end of 2012 .,2
2,"Mr. Mikko Saavalainen , head of Comptel 's Global Sales concludes : `` Gibtelecom provides a perfect illustration of the variety of business , technical and regulatory challenges operators are facing in their OSS today .",2
2,"The company can not give up palm oil altogether , however .",1
2,The financial details of the transaction were not disclosed .,2
2,This includes a EUR 39.5 mn change in the fair value of investment properties .,2
2,The invention carries International Patent Publication No. .,2
2,"May 29 , 2010 ( CompaniesandMarkets.com delivered by Newstex ) -- This report provides key data and information on the meat , fish and poultry market in Finland .",2
2,"In 2008 , the steel industry accounted for 64 percent of the cargo volumes transported , whereas the energy industry accounted for 28 percent and other industries for 8 percent .",2
2,"The new Kroksberg railway tunnel will be built on a new section of track between Harnosand and Veda , forming part of the line that follows the coast of the Gulf of Bothnia .",2
0,"Raisio 's bid to buy Glisten is a `` win-win '' deal for both companies , the chairman of the UK snacks firm told just-food today 10 February .",0
0,"However , Biohit estimates its total net sales will continue to grow in 2009 , and that favourable trends in net sales will lead to a profit in 2009 .",0
2,"Digia will also set up two subsidiaries , Digia Norway AS and Digia USA Inc. .",2
1,Operating profit for continuing operations fell to EUR 48.3 mn from EUR 72.4 mn in the first half of 2007 .,1
0,Diluted earnings per share ( EPS ) rose to EUR 3.68 from EUR 0.50 .,0
2,"The company 's set of services include digital printing , printing preparation , offset-printing , after-treatment services and send out services .",2
2,"HUHTAMAKI OYJ STOCK EXCHANGE RELEASE , 16.9.2008 AT 13.32 Huhtamaki 's Capital Markets Day for institutional investors and analysts is held in Espoo , September 16 , 2008 starting at 13.30 pm Finnish time .",2
2,"Sanoma Learning & Literature , offering print and digital learning materials , is present in eleven countries .",2
2,"The five-storey , eco-efficient building will have a gross floor area of about 15,000 sq m. It will also include apartments .",2
2,"Taking a cue from the playbook of the East Dillon Lions , we 've created a special team of heavy-hitting style players , such as boot-cut jeans , tummy tops and , of course , cowboy boots .",0
2,"The tanks will be delivered to a company which is currently building a chemical tank farm in Antwerp , northern Belgium .",2
2,The increase range will vary up to 10 % .,2
2,"The acquisition does not have to be from the frozen foods or fish sector , as long as it has synergies with L+ñnnen Tehtaat 's other businesses .",2
0,"In the second quarter of 2010 , the group 's net profit rose to EUR 3.1 million from EUR 2.5 million in April-June 2009 .",0
2,The parties have agreed not to disclose the transaction value .,2
2,Scanfil plc is a global contract manufacturer and systems supplier for communication and industrial electronics .,2
0,"The world 's second largest stainless steel maker said net profit in the three-month period until Dec. 31 surged to euro603 million US$ 781 million , or euro3 .33 US$ 4.31 per share , from euro172 million , or euro0 .94 per share , the previous year .",0
2,"LCS 's services cover the whole life cycle of software and information systems , from process modelling and tailored software development , to hosting services , solution management , maintenance and support .",2
2,Customers include hotels and restaurants as well as wholesalers and some retailers .,2
2,Any investment or investment activity to which this communication relates is only available to relevant persons and will be engaged in only with relevant persons .,2
0,"Finnish construction group Lemminkainen Oyj HEL : LEM1S said today it has won a contract to provide technical services for the Nevsky Centre shopping mall to be opened in November in St Petersburg , Russia .",2
0,Finnish metal components supplier Componenta Oyj said its net profit went up to 3.5 mln euro $ 4.5 mln in 2006 from 2.2 mln euro $ 2.8 mln in 2005 .,0
1,The total capital of funds managed by the bank decreased by 28 % to EUR 284mn by the end of September 2008 .,1
0,Net sales surged by 30 % to EUR 36 million .,0
